Pokemon,Game Title, Description
ニンフィア,シールド(漢字), 恐ろしい ドラゴンポケモンを 美しい ニンフィアが 退治する 童話が ガラル地方に 残る。
ニンフィア,New ポケモンスナップ, しぜんこうえんの はなばたけが すきで すみかにしているよ。 こころをおだやかにする はどうをだすときは かろやかなステップで おどるんだ。
ニンフィア,New ポケモンスナップ(漢字), 自然公園の 花畑が 好きで 住処にしているよ。 心を穏やかにする 波動を出すときは 軽やかなステップで 踊るんだ。
ニンフィア,LEGENDS アルセウス, リボン状の器官より 怒りを 鎮める 気を 放つ。 諍う者 あれば これを 巻きつけ たちまち 場を 和ます。
ニンフィア,スカーレット, 敵意を 消す 癒しの 波動を リボンのような 触角から 相手の 体に 送り込む。
ニンフィア,バイオレット, 触角を なびかせ 軽やかに 舞う 姿は 優雅だが 技は 鋭く 急所を 狙う。
ルチャブル,X, たいかくは こがらだがカイリキーやハリテヤマなど おおきな ポケモンと ごかくに たたかう テクニシャン。
ルチャブル,X(漢字), 体格は 小柄だが カイリキーや ハリテヤマなど 大きな ポケモンと 互角に 戦う テクニシャン。
ルチャブル,オメガルビー, たいかくは こがらだがカイリキーやハリテヤマなど おおきな ポケモンと ごかくに たたかう テクニシャン。
ルチャブル,オメガルビー(漢字), 体格は 小柄だが カイリキーや ハリテヤマなど 大きな ポケモンと 互角に 戦う テクニシャン。
ルチャブル,Y, つばさを つかい くうちゅうで しせいを コントロール。ふせぎにくい ずじょうからの こうげきを しかける。
ルチャブル,Y(漢字), 翼を 使い 空中で 姿勢を コントロール。防ぎにくい 頭上から 攻撃を 仕掛ける。
ルチャブル,アルファサファイア, つばさを つかい くうちゅうで しせいを コントロール。ふせぎにくい ずじょうからの こうげきを しかける。
ルチャブル,アルファサファイア(漢字), 翼を 使い 空中で 姿勢を コントロール。防ぎにくい 頭上から 攻撃を 仕掛ける。
ルチャブル,ウルトラサン, すばやいわざで あいてを あっとう。 ひっさつわざを はなつ アピールが ながすぎて ピンチにおちいることも。
ルチャブル,ウルトラサン(漢字), 素早い技で 相手を 圧倒。 必殺技を 放つ アピールが 長すぎて ピンチに陥ることも。
ルチャブル,ウルトラムーン, かろやかな ジャンプで あいての しかくに まわりつつ たたかう。 かれいな かんせつわざも とくい。
ルチャブル,ウルトラムーン(漢字), 軽やかな ジャンプで 相手の 死角に まわりつつ 戦う。 華麗な 関節技も 得意。
ルチャブル,ソード, みがるさを いかした せんぽうで あいての たいりょくを うばってから かれいな おおわざを きめる。
ルチャブル,ソード(漢字), 身軽さを 活かした 戦法で 相手の 体力を 奪ってから 華麗な 大技を 決める。
ルチャブル,シールド, とどめの おおわざを だす まえは かならず ポーズを きめる。 その すきに はんげきされる こともある。
ルチャブル,シールド(漢字), とどめの 大技を 出す 前は かならず ポーズを 決める。 その 隙に 反撃される こともある。
ルチャブル,スカーレット, 翼を 使い 軽やかに 跳び 相手を 華麗に 仕留める 技は 生まれ育った 森で 磨かれる。
ルチャブル,バイオレット, 群れを 作らず 静かに 暮らす。 集団で 騒ぐオコリザルは 天敵で いつも 争いになる。
デデンネ,X, ヒゲが アンテナの やくわり。でんぱを そうじゅしんして とおくの なかまと れんらくを とりあうのだ。
デデンネ,X(漢字), ヒゲが アンテナの 役割。 電波を 送受信して 遠くの 仲間と 連絡を 取り合うのだ。
デデンネ,オメガルビー, ヒゲが アンテナの やくわり。でんぱを そうじゅしんして とおくの なかまと れんらくを とりあうのだ。
デデンネ,オメガルビー(漢字), ヒゲが アンテナの 役割。 電波を 送受信して 遠くの 仲間と 連絡を 取り合うのだ。
デデンネ,Y, しっぽで はつでんしょや みんかの コンセントから でんきを すいとり ヒゲから でんげきを うちだす。
デデンネ,Y(漢字), 尻尾で 発電所や 民家の コンセントから 電気を 吸い取り ヒゲから 電撃を 撃ち出す。
デデンネ,アルファサファイア, しっぽで はつでんしょや みんかの コンセントから でんきを すいとり ヒゲから でんげきを うちだす。
デデンネ,アルファサファイア(漢字), 尻尾で 発電所や 民家の コンセントから 電気を 吸い取り ヒゲから 電撃を 撃ち出す。
デデンネ,ウルトラサン, みんかに しのびこみ コンセントから でんきを ぬすむ。 でんきだいが おかしいときは こいつの しわざ。
デデンネ,ウルトラサン(漢字), 民家に 忍びこみ コンセントから 電気を 盗む。 電気代が おかしいときは こいつの 仕業。
デデンネ,ウルトラムーン, うえの ヒゲは あたりを さぐる センサーで したに はえた ヒゲは でんきを はなつ きかん なのだ。
デデンネ,ウルトラムーン(漢字), 上の ヒゲは 辺りを 探る センサーで 下に 生えた ヒゲは 電気を 放つ 器官 なのだ。
デデンネ,ソード, なかまの はなつ でんぱを ヒゲで キャッチ。 エサや でんきの ありかを みんなで シェアするのだ。
デデンネ,ソード(漢字), 仲間の 放つ 電波を ヒゲで キャッチ。 エサや 電気の ありかを みんなで シェアするのだ。
デデンネ,シールド, でんきを うみだす ちからが よわいので コンセントや ほかの でんきポケモンから ぬすむのだ。
デデンネ,シールド(漢字), 電気を 生みだす 力が 弱いので コンセントや ほかの 電気ポケモンから 盗むのだ。
デデンネ,New ポケモンスナップ, でんきがこうぶつで にんげんのくらす ちいきを すみかにしているよ。 ぼくのラボにも よく でんきをたべにきていて データがとんだときは ショックだったなあ。
デデンネ,New ポケモンスナップ(漢字), 電気が好物で 人間の暮らす 地域を 住処にしているよ。 僕のラボにも よく 電気を食べに来ていて データが飛んだときは ショックだったなあ。
デデンネ,スカーレット, 体が 小さく 発電器官が 未熟なので 人家の 電気を 尻尾で 吸い取り 充電する。
デデンネ,バイオレット, ほっぺの ヒゲから 電波を 飛ばし 仲間と 連絡を とりあう。 電気が 減ると 丸まり 眠る。
デデンネ,Pokémon Sleep, 体が小さく 電気を生みだす力が 弱いポケモン。 しっぽで 他のポケモンから電気を吸い取り 充電するよ。 たくさん充電できて満足したのか しっぽをしゃぶりながら 眠ってしまうこともあるようだ。
メレシー,X, ちかふかくの こうおん こうあつな かんきょうで うまれた。 あたまの いしから エネルギーを はなつ。
メレシー,X(漢字), 地下深くの 高温 高圧な 環境で 生まれた。 頭の 石から エネルギーを 放つ。
メレシー,オメガルビー, ちかふかくの こうおん こうあつな かんきょうで うまれた。 あたまの いしから エネルギーを はなつ。
メレシー,オメガルビー(漢字), 地下深くの 高温 高圧な 環境で 生まれた。 頭の 石から エネルギーを 放つ。
メレシー,Y, うまれてから すうおくねんのあいだ ちていで ねむっていた。 どうくつを ほると たまに でてくる。
メレシー,Y(漢字), 生まれてから 数億年の間 地底で 眠っていた。 洞窟を 掘ると たまに 出てくる。
メレシー,アルファサファイア, うまれてから すうおくねんのあいだ ちていで ねむっていた。 どうくつを ほると たまに でてくる。
メレシー,アルファサファイア(漢字), 生まれてから 数億年の間 地底で 眠っていた。 洞窟を 掘ると たまに 出てくる。
メレシー,スカーレット, うまれてから すうおくねんのあいだ ちていで ねむっていた。 どうくつを ほると たまに でてくる。
メレシー,スカーレット(漢字), 生まれてから 数億年の間 地底で 眠っていた。 洞窟を 掘ると たまに 出てくる。
メレシー,サン, こうおん こうあつの ちかふかくで うまれる。 ほうせきの ぶぶんから ビームを はなち みを まもるぞ。
メレシー,サン(漢字), 高温 高圧の 地下深くで 生まれる。 宝石の 部分から ビームを 放ち 身を 守るぞ。
メレシー,バイオレット, こうおん こうあつの ちかふかくで うまれる。 ほうせきの ぶぶんから ビームを はなち みを まもるぞ。
メレシー,バイオレット(漢字), 高温 高圧の 地下深くで 生まれる。 宝石の 部分から ビームを 放ち 身を 守るぞ。
メレシー,ムーン, さほど めずらしいわけではないが キラキラと かがやく ほうせきの からだが じょせいに にんきだ。
メレシー,ムーン(漢字), さほど 珍しいわけではないが キラキラと 輝く 宝石の 身体が 女性に 人気だ。
メレシー,ウルトラサン, ちていの おくふかくには メレシーの むれと その じょおうが くらす ほうせきの くにが あるという。
メレシー,ウルトラサン(漢字), 地底の 奥深くには メレシーの 群れと その 女王が 暮らす 宝石の 国が あるという。
メレシー,ウルトラムーン, からだの ほうせきが くもらないよう メレシーの むれでは ふわふわの ヒゲで おたがいを みがきあうのだ。
メレシー,ウルトラムーン(漢字), 身体の 宝石が 曇らないよう メレシーの 群れでは ふわふわの ヒゲで お互いを 磨きあうのだ。
メレシー,ソード, からだに うまっている ほうせきから こうエネルギーの ビームを はなち おそいかかる てきを いっそうする。
メレシー,ソード(漢字), 体に 埋まっている 宝石から 高エネルギーの ビームを 放ち 襲いかかる 敵を 一掃する。
メレシー,シールド, せかいの どこかには メレシーが たくさん ねむる こうみゃくがあり むれの じょおうも いるという。
メレシー,シールド(漢字), 世界の どこかには メレシーが たくさん 眠る 鉱脈があり 群れの 女王も いるという。
メレシー,New ポケモンスナップ, ディアンシーや なかまたちと みをよせあって なかよく くらしていたね。 どうくつの こうおんこうあつな かんきょうによって うまれたと いわれているよ。
メレシー,New ポケモンスナップ(漢字), ディアンシーや 仲間たちと 身を寄せ合って 仲良く 暮らしていたね。 洞窟の 高温高圧な 環境によって 生まれたと いわれているよ。
ヌメラ,X, いちばん よわい ドラゴンポケモン。ヌメヌメの からだが かわかないように ジメジメした ひかげで くらす。
ヌメラ,X(漢字), 一番 弱い ドラゴンポケモン。ヌメヌメの 体が 乾かないよう ジメジメした 日陰で 暮らす。
ヌメラ,オメガルビー, いちばん よわい ドラゴンポケモン。ヌメヌメの からだが かわかないように ジメジメした ひかげで くらす。
ヌメラ,オメガルビー(漢字), 一番 弱い ドラゴンポケモン。ヌメヌメの 体が 乾かないよう ジメジメした 日陰で 暮らす。
ヌメラ,Y, ヌメヌメの ねんまくで おおわれた からだは パンチや キックを ヌルリと すべらせてしまうのだ。
ヌメラ,Y(漢字), ヌメヌメの 粘膜で 覆われた 体は パンチや キックを ヌルリと 滑らせてしまうのだ。
ヌメラ,アルファサファイア, ヌメヌメの ねんまくで おおわれた からだは パンチや キックを ヌルリと すべらせてしまうのだ。
ヌメラ,アルファサファイア(漢字), ヌメヌメの 粘膜で 覆われた 体は パンチや キックを ヌルリと 滑らせてしまうのだ。
ヌメラ,サン, もっとも よわい ドラゴンポケモン。 ひふが かわくと いきが できないので ひかげで じーっと しているよ。
ヌメラ,サン(漢字), 最も 弱い ドラゴンポケモン。 皮膚が 乾くと 息が できないので 日陰で じーっと しているよ。
ヌメラ,ムーン, ヌメヌメの ねんまくで みを まもる。 ねんまくは ざっきんまみれ なので さわったら しっかり てを あらおう。
ヌメラ,ムーン(漢字), ヌメヌメの 粘膜で 身を 守る。 粘膜は 雑菌まみれ なので 触ったら しっかり 手を 洗おう。
ヌメラ,ウルトラサン, ツノで あたりの ようすを さぐる。 とても びんかんなので にぎられると ショックで うごけなくなってしまう。
ヌメラ,ウルトラサン(漢字), ツノで あたりの 様子を 探る。 とても 敏感なので 握られると ショックで 動けなくなってしまう。
ヌメラ,ウルトラムーン, からだの ほとんどは すいぶん。 かんそうすると しんでしまうので いつも ひかげで じっと している。
ヌメラ,ウルトラムーン(漢字), 身体の ほとんどは 水分。 乾燥すると 死んでしまうので いつも 日陰で じっと している。
ヌメラ,ソード, からだの ほとんどが すいぶん。 かんそうすると ひからびてしまう さいじゃくの ドラゴンポケモン。
ヌメラ,ソード(漢字), 体の ほとんどが 水分。 乾燥すると 干からびてしまう 最弱の ドラゴンポケモン。
ヌメラ,シールド, ツノは すぐれた かんかくきかん。 てきの けはいを かんじとり すぐに かくれる ことで いきのこってきた。
ヌメラ,シールド(漢字), ツノは 優れた 感覚器官。 敵の 気配を 感じ取り すぐに 隠れる ことで 生き残ってきた。
ヌメラ,LEGENDS アルセウス, 湿度 高き 木陰に 身を 潜める。 体表を覆う ぬめりとした 液体が 乾くと たちどころに 生気を 失う。
ヌメラ,スカーレット, 体の ほとんどが 水分。 乾燥で 干乾びないように 粘膜が 全身を 覆う。
ヌメラ,バイオレット, ツノは 五感の すべてを まかなう 優れた 感覚器官。 空気の 動きで 危険を 感じとる。
ヌメイル,X, なんでも とかしてしまう ねんえきを ぶんぴつして てきを げきたいする。めだまは たいかして みえていない。
ヌメイル,X(漢字), なんでも 溶かしてしまう 粘液を 分泌して 敵を 撃退する。 目玉は 退化して 見えていない。
ヌメイル,オメガルビー, なんでも とかしてしまう ねんえきを ぶんぴつして てきを げきたいする。めだまは たいかして みえていない。
ヌメイル,オメガルビー(漢字), なんでも 溶かしてしまう 粘液を 分泌して 敵を 撃退する。 目玉は 退化して 見えていない。
ヌメイル,Y, 4ほんの ツノは こうせいのうの レーダー。みみや はなの かわりに おとや においを かんじとる。
ヌメイル,Y(漢字), 4本の ツノは 高性能の レーダー。耳や 鼻の かわりに 音や においを 感じ取る。
ヌメイル,アルファサファイア, 4ほんの ツノは こうせいのうの レーダー。みみや はなの かわりに おとや においを かんじとる。
ヌメイル,アルファサファイア(漢字), 4本の ツノは 高性能の レーダー。耳や 鼻の かわりに 音や においを 感じ取る。
ヌメイル,サン, エサと なかまの くべつが あいまい。 なかよくなっても へいきで とかして くらおうと してくることが ある。
ヌメイル,サン(漢字), 餌と 仲間の 区別が 曖昧。 仲良くなっても 平気で 溶かして 喰らおうと してくることが ある。
ヌメイル,ムーン, はが ないので なんでも とかす ねんえきを えものに かけて とかしてから すすって くらう。
ヌメイル,ムーン(漢字), 歯が ないので なんでも 溶かす 粘液を 獲物に かけて 溶かしてから すすって 喰らう。
ヌメイル,ウルトラサン, のそのそ はって いどうする。 うずじょうの とっきは のうみそや ないぞうが つまっている ぶぶん。
ヌメイル,ウルトラサン(漢字), のそのそ 這って 移動する。 渦状の 突起は 脳みそや 内臓が 詰まっている 部分。
ヌメイル,ウルトラムーン, ぜんしんが なんでも ドロドロに とかす ねんえきで つつまれている。 さわるときは てぶくろを しよう。
ヌメイル,ウルトラムーン(漢字), 全身が 何でも ドロドロに 溶かす 粘液で 包まれている。 触るときは 手袋を しよう。
ヌメイル,ソード, なんでも とかしてしまう ねんえきで ほご されているため よわくても ほしょくされず いきのこってきた。
ヌメイル,ソード(漢字), なんでも 溶かしてしまう 粘液で 保護されているため 弱くても 捕食されず 生き残ってきた。
ヌメイル,シールド, せなかの とっきの なかに ちいさな のうみそが ある。 えさと てきから にげることしか かんがえていない。
ヌメイル,シールド(漢字), 背中の 突起の 中に 小さな 脳みそが ある。 エサと 敵から 逃げることしか 考えていない。
ヌメイル,スカーレット, 背中の 渦巻き状の 突起に 脳や 心臓など 大事な 器官が すべて 詰まっている。
ヌメイル,バイオレット, 危険を 感じると 全身を 覆う 粘液の 濃度が 上がり なんでも 溶かすようになるのだ。
ヌメルゴン,X, ひとなっつこい ドラゴンポケモン。 だいすきな トレーナーに だきついて ねんえきで ヌルヌルにしてしまう。
ヌメルゴン,X(漢字), 人懐っこい ドラゴンポケモン。 大好きな トレーナーに 抱き着いて 粘液で ヌルヌルにしてしまう。
ヌメルゴン,オメガルビー, ひとなっつこい ドラゴンポケモン。 だいすきな トレーナーに だきついて ねんえきで ヌルヌルにしてしまう。
ヌメルゴン,オメガルビー(漢字), 人懐っこい ドラゴンポケモン。 大好きな トレーナーに 抱き着いて 粘液で ヌルヌルにしてしまう。
ヌメルゴン,Y, のびちぢみする ツノでこうげき。 プロボクサー 100にんぶんの パンチに ひってきする いりょく。
ヌメルゴン,Y(漢字), 伸び縮みする ツノで攻撃。 プロボクサー 100人分の パンチに 匹敵する 威力。
ヌメルゴン,アルファサファイア, のびちぢみする ツノでこうげき。 プロボクサー 100にんぶんの パンチに ひってきする いりょく。
ヌメルゴン,アルファサファイア(漢字), 伸び縮みする ツノで攻撃。 プロボクサー 100人分の パンチに 匹敵する 威力。
ヌメルゴン,サン, すごく ひとなつっこい ポケモン。 かまわないでいると さみしくて ヌルヌルの なみだを ながし なく。
ヌメルゴン,サン(漢字), すごく 人懐っこい ポケモン。 構わないでいると 寂しくて ヌルヌルの 涙を 流し 鳴く。
ヌメルゴン,ムーン, おとなしいからと からかうと ツノで おもいきり つかれ ふとい しっぽで なぎはらわれる。
ヌメルゴン,ムーン(漢字), 大人しいからと からかうと 角で 思い切り 突かれ 太い 尻尾で 薙ぎ払われる。
ヌメルゴン,ウルトラサン, とっても ひとなつっこい。 なつくと ネバネバの ねんえきに まみれた からだで だきついてくるが がまんだ。
ヌメルゴン,ウルトラサン(漢字), とっても 人懐っこい。 懐くと ネバネバの 粘液に まみれた 身体で 抱きついてくるが 我慢だ。
ヌメルゴン,ウルトラムーン, ヌルヌルの ひふの したには ぶあつい しぼうの そうが あり てきの こうげきを うけながす。
ヌメルゴン,ウルトラムーン(漢字), ヌルヌルの 皮膚の 下には 分厚い 脂肪の 層が あり 敵の 攻撃を 受け流す。
ヌメルゴン,ソード, トレーナーの しじが りかいできずに キョトンとする ことが たまに あり その ようすが かわいいと にんき。
ヌメルゴン,ソード(漢字), トレーナーの 指示が 理解できずに キョトンとする ことが たまに あり その 様子が かわいいと 人気。
ヌメルゴン,シールド, ながい ツノを のばす いきおいで こうげき。 いりょくは ヘビーきゅう ボクサーの パンチの 100ばいだ。
ヌメルゴン,シールド(漢字), 長い ツノを 伸ばす 勢いで 攻撃。 威力は ヘビー級 ボクサーの パンチの 100倍だ。
ヌメルゴン,New ポケモンスナップ, ひふをまもる ねんえきが かわかないよう どうくつでは みずのちかくで くらしていたね。 ほかのポケモンを まもるためにがんばる やさしいせいかくを しているよ。
ヌメルゴン,New ポケモンスナップ(漢字), 皮ふを守る 粘液が 乾かないよう 洞窟では 水の近くで 暮らしていたね。 ほかのポケモンを 守るために頑張る 優しい性格を しているよ。
ヌメルゴン,スカーレット, 雨が 大好き。 雨降る 日には 野山を 歩く 姿を 見かける 穏やかな 性格の ポケモン。
ヌメルゴン,バイオレット, 怒りだすと 手がつけられなくなる。 ダンプカーを 跳ね飛ばす 威力の 尻尾 攻撃で 暴れまくる。
クレッフィ,X, カギを あつめる しゅうせい。てきに おそわれると ジャラジャラと カギを うちならして いかくする。
クレッフィ,X(漢字), カギを 集める 習性。 敵に 襲われると ジャラジャラと カギを 打ち鳴らして 威嚇する。
クレッフィ,オメガルビー, カギを あつめる しゅうせい。てきに おそわれると ジャラジャラと カギを うちならして いかくする。
クレッフィ,オメガルビー(漢字), カギを 集める 習性。 敵に 襲われると ジャラジャラと カギを 打ち鳴らして 威嚇する。
クレッフィ,Y, きにいった カギは ぜったいに てばなさないので ぼうはんのために きんこの カギを もたせるのだ。
クレッフィ,Y(漢字), 気に入った カギは 絶対に 手放さないので 防犯のために 金庫の カギを 持たせるのだ。
クレッフィ,アルファサファイア, きにいった カギは ぜったいに てばなさないので ぼうはんのために きんこの カギを もたせるのだ。
クレッフィ,アルファサファイア(漢字), 気に入った カギは 絶対に 手放さないので 防犯のために 金庫の カギを 持たせるのだ。
クレッフィ,サン, カギを あつめる しゅうせいが ある。 おだやかな せいかくだが みんかに しのびこみ カギを ぬすんでいく。
クレッフィ,サン(漢字), カギを 集める 習性が ある。 穏やかな 性格だが 民家に 忍び込み カギを 盗んでいく。
クレッフィ,ムーン, あたまのツノを きんぞくの すきまに つっこんで きんぞくイオンを すう。 なぜか カギを あつめている。
クレッフィ,ムーン(漢字), 頭の角を 金属の すき間に 突っ込んで 金属イオンを 吸う。 なぜか カギを 集めている。
クレッフィ,ウルトラサン, なぜ カギを あつめるか ふめいだが あげると とても よろこぶ。 ただし マスターキーじゃないと イヤみたい。
クレッフィ,ウルトラサン(漢字), なぜ カギを 集めるか 不明だが あげると とても 喜ぶ。 ただし マスターキーじゃないと イヤみたい。
クレッフィ,ウルトラムーン, むかしは こうざんに すんでいたが エサの こうぶつが へってきたので ひとざとに あらわれるようになった。
クレッフィ,ウルトラムーン(漢字), 昔は 鉱山に 棲んでいたが エサの 鉱物が 減ってきたので 人里に 現れるようになった。
クレッフィ,ソード, カギを あつめつづける ポケモン。 だいじな カギを あずけると なにが あっても まもってくれる。
クレッフィ,ソード(漢字), 鍵を 集めつづける ポケモン。 大事な 鍵を 預けると なにが あっても 守ってくれる。
クレッフィ,シールド, あたまのさきで きんぞくイオンを すいとる。 カギに にているのは すきすぎて まねているかららしい。
クレッフィ,シールド(漢字), 頭の先で 金属イオンを 吸い取る。 鍵に 似ているのは 好きすぎて まねているかららしい。
クレッフィ,スカーレット, 金属イオンを 吸い取った カギは あっさり 捨てるが お気に入りは 何十年も 持ち続けている。
クレッフィ,バイオレット, 昔の 貴族は 金庫の カギを 管理させる クレッフィを 代々 引き継ぎ 大切に 扱った。
ボクレー,X, くさった きりかぶに たましいが やどり ポケモンになった。ひとの よりつかない もりに すむ。
ボクレー,X(漢字), 腐った 切り株に 魂が 宿り ポケモンに なった。 人の 寄りつかない 森に 住む。
ボクレー,オメガルビー, くさった きりかぶに たましいが やどり ポケモンになった。ひとの よりつかない もりに すむ。
ボクレー,オメガルビー(漢字), 腐った 切り株に 魂が 宿り ポケモンに なった。 人の 寄りつかない 森に 住む。
ボクレー,Y, もりで さまよい しんだ こどもの たましいが きりかぶに やどり ポケモンになったと いわれている。
ボクレー,Y(漢字), 森で さまよい 死んだ 子供の 魂が 切り株に 宿り ポケモンになったと 言われている。
ボクレー,アルファサファイア, もりで さまよい しんだ こどもの たましいが きりかぶに やどり ポケモンになったと いわれている。
ボクレー,アルファサファイア(漢字), 森で さまよい 死んだ 子供の 魂が 切り株に 宿り ポケモンになったと 言われている。
ボクレー,サン, もりで しんだ こどもの たましいが きりかぶに やどった。ひめいの ような ぶきみな こえで なく。
ボクレー,サン(漢字), 森で 死んだ 子供の 魂が 切り株に 宿った。悲鳴の ような 不気味な 声で 鳴く。
ボクレー,ムーン, みどりの はっぱを つみとってせんじて のめば まんびょうに きくと いう いいつたえが ある。
ボクレー,ムーン(漢字), 緑の 葉っぱを 摘み取って 煎じて 飲めば 万病に 効くと いう 言い伝えが ある。
ボクレー,ウルトラサン, こどものこえを まね ひとを もりの おくふかくへ まよいこませる。 じぶんのなかまに するつもりなのだ。
ボクレー,ウルトラサン(漢字), 子どもの声を 真似 人を 森の 奥深くへ 迷いこませる。 自分の仲間に する つもりなのだ。
ボクレー,ウルトラムーン, きりかぶに なにかしらの たましいが やどり うまれた。 みどりの はを にだしたしるは まんびょうに きく。
ボクレー,ウルトラムーン(漢字), 切り株に 何かしらの 魂が 宿り 生まれた。 緑の 葉を 煮出した汁は 万病に 効く。
ボクレー,ソード, もりで さまよい いのちを おとした こどもの たましいが きりかぶに やどり ポケモンに うまれかわった。
ボクレー,ソード(漢字), 森で さまよい 命を 落とした 子どもの 魂が 切り株に 宿り ポケモンに 生まれ変わった。
ボクレー,シールド, にんげんの こどもに にた こえで ないて おとなを もりの おくへ さそいこみ まよわせて しまうのだ。
ボクレー,シールド(漢字), 人間の 子どもに 似た 声で 鳴いて 大人を 森の 奥へ 誘い込み 迷わせて しまうのだ。
ボクレー,スカーレット, 緑の 葉っぱは 万病に 効くという 言い伝えが あるが 摘みとれば たちまち 枯れてしまう。
ボクレー,バイオレット, 死んだ 子供の 魂が 切り株に 宿った ポケモン。 森を さまよい 仲間を 探す。
オーロット,X, ほかの きぎを じざいに あやつる。もりを あらす にんげんは しぬまで もりから でられないようにするのだ。
オーロット,X(漢字), ほかの 木々を 自由に 操る。 森を 荒らす 人間は 死ぬまで 森から 出られないようにするのだ。
オーロット,オメガルビー, ほかの きぎを じざいに あやつる。もりを あらす にんげんは しぬまで もりから でられないようにするのだ。
オーロット,オメガルビー(漢字), ほかの 木々を 自由に 操る。 森を 荒らす 人間は 死ぬまで 森から 出られないようにするのだ。
オーロット,Y, ねっこを しんけいの かわりにして もりの きを あやつる。からだに すみついた ポケモンには しんせつ。
オーロット,Y(漢字), 根っこを 神経の かわりにして 森の 木を 操る。 体に 住み着いた ポケモンには 親切。
オーロット,アルファサファイア, ねっこを しんけいの かわりにして もりの きを あやつる。からだに すみついた ポケモンには しんせつ。
オーロット,アルファサファイア(漢字), 根っこを 神経の かわりにして 森の 木を 操る。 体に 住み着いた ポケモンには 親切。
オーロット,サン, もりを あらすものを くってしまうと いわれる ポケモン。 もりに くらす いきものたちには とても やさしい。
オーロット,サン(漢字), 森を 荒らす者を 喰ってしまうと いわれる ポケモン。 森に 暮らす 生き物たちには とても 優しい。
オーロット,ムーン, ねっこを つうじて ほかの きぎを あやつる。 オーロットの すむ もりできを きると のろい ころされる。
オーロット,ムーン(漢字), 根っ子を 通じて 他の 木々を 操る。 オーロットの 棲む 森で木を 切ると 呪い 殺される。
オーロット,ウルトラサン, もりの ばけものと おそれられる。 きこりたちは オーロットが きらう ほのおタイプをつれ もりに はいる。
オーロット,ウルトラサン(漢字), 森の 化け物と 恐れられる。 木こりたちは オーロットが 嫌う ほのおタイプを連れ 森に 入る。
オーロット,ウルトラムーン, あしの さきから のばした ねっこで ちかくの きぎを あやつり もりを あらすものを おそう ポケモンだ。
オーロット,ウルトラムーン(漢字), 足の 先から 伸ばした 根っこで 近くの 木々を 操り 森を 荒らす者を 襲う ポケモンだ。
オーロット,ソード, もりの きを きりたおす にんげんを たべると おそれられているが もりで くらす ポケモンたちには やさしい。
オーロット,ソード(漢字), 森の 木を 伐り倒す 人間を 食べると 恐れられているが 森で 暮らす ポケモンたちには 優しい。
オーロット,シールド, あしの さきから ほそい ねっこを のばして もりの きぎと むすびつき じざいに あやつる ちからを もつ。
オーロット,シールド(漢字), 足の 先から 細い 根っこを 伸ばして 森の 木々と 結びつき 自在に 操る 力を もつ。
オーロット,New ポケモンスナップ, もりをあらすものを きりのなかに とじこめると いわれているよ。 もりでくらす ポケモンたちや みとめたあいてには とてもやさしいんだ。
オーロット,New ポケモンスナップ(漢字), 森を荒らすものを 霧の中に 閉じ込めると いわれているよ。 森で暮らす ポケモンたちや 認めた相手には とても優しいんだ。
オーロット,スカーレット, 根っこを 通じて 木々と つながり 森の 隅々まで 監視する。 不審者は 呪いで 撃退。
オーロット,バイオレット, 森に 棲む ポケモンには とても 優しい。 頭の しげみを 棲み処にされても 気にしない。
バケッチャ,X, じょうぶつできない たましいを カボチャの からだに いれている。ひぐれと ともに うごきはじめる。
バケッチャ,X(漢字), 成仏できない 魂を カボチャの 体に 入れている。日暮れと ともに 動きはじめる。
バケッチャ,オメガルビー, じょうぶつできない たましいを カボチャの からだに いれている。ひぐれと ともに うごきはじめる。
バケッチャ,オメガルビー(漢字), 成仏できない 魂を カボチャの 体に 入れている。日暮れと ともに 動きはじめる。
バケッチャ,Y, さまよう たましいを じょうぶつさせるため ししゃの すむ せかいへ はこんでいると いわれている。
バケッチャ,Y(漢字), さまよう 魂を 成仏させるため 死者の 住む 世界へ 運んでいると 言われている。
バケッチャ,アルファサファイア, さまよう たましいを じょうぶつさせるため ししゃの すむ せかいへ はこんでいると いわれている。
バケッチャ,アルファサファイア(漢字), さまよう 魂を 成仏させるため 死者の 住む 世界へ 運んでいると 言われている。
バケッチャ,ソード, ふつうのサイズ
バケッチャ,ソード, このよで さまよう たましいは バケッチャの からだの なかに いれられて あのよへ たびだつ。
バケッチャ,ソード(漢字), この世で さまよう 魂は バケッチャの 体の 中に 入れられて あの世へ 旅立つ。
バケッチャ,ソード, ちいさいサイズ
バケッチャ,ソード, ちいさい サイズの バケッチャは このんで こどもの たましいを あのよへ つれていくのだ。
バケッチャ,ソード(漢字), 小さい サイズの バケッチャは 好んで 子どもの 魂を あの世へ 連れて行くのだ。
バケッチャ,ソード, おおきいサイズ
バケッチャ,ソード, おおきい サイズの バケッチャは このんで おとなの たましいを あのよへ つれていくのだ。
バケッチャ,ソード(漢字), 大きい サイズの バケッチャは 好んで 大人の 魂を あの世へ 連れて行くのだ。
バケッチャ,ソード, とくだいサイズ
バケッチャ,ソード, とくだい サイズの バケッチャは とくべつに おおがらな にんげんの たましいが だいすきなのだ。
バケッチャ,ソード(漢字), 特大サイズの バケッチャは 特別に 大柄な 人間の 魂が 大好きなのだ。
バケッチャ,シールド, ふつうのサイズ
